t_us,x,y,z,qw,qx,qy,qz
1532402940127893,405.392754,1111.701400,0.000000,0.953207,-0.031405,0.010426,-0.300501
1532402940137525,405.420464,1111.681565,0.000000,0.953358,-0.031317,0.010400,-0.300031
1532402940147424,405.448888,1111.661241,0.000000,0.953520,-0.031228,0.010356,-0.299527
1532402940147613,405.449484,1111.660790,0.000000,0.953516,-0.031226,0.010356,-0.299540
1532402940153977,405.467592,1111.647919,0.000000,0.953642,-0.031159,0.010321,-0.299147
1532402940154844,405.470066,1111.646156,0.000000,0.953658,-0.031150,0.010316,-0.299097
1532402940162460,405.491803,1111.630672,0.000000,0.953800,-0.031079,0.010278,-0.298655
1532402940162484,405.491872,1111.630623,0.000000,0.953800,-0.031079,0.010278,-0.298654
1532402940168689,405.509563,1111.618073,0.000000,0.953915,-0.031028,0.010249,-0.298293
1532402940170339,405.514264,1111.614747,0.000000,0.953945,-0.031015,0.010240,-0.298197
1532402940177893,405.535787,1111.599518,0.000000,0.954085,-0.030957,0.010198,-0.297758
1532402940187528,405.563387,1111.580080,0.000000,0.954265,-0.030871,0.010138,-0.297190
1532402940191919,405.576141,1111.571206,0.000000,0.954350,-0.030832,0.010108,-0.296922
1532402940197423,405.592127,1111.560083,0.000000,0.954457,-0.030783,0.010069,-0.296585
1532402940197958,405.593790,1111.558795,0.000000,0.954475,-0.030779,0.010065,-0.296526
1532402940198168,405.594291,1111.558578,0.000000,0.954471,-0.030777,0.010064,-0.296540
1532402940229648,405.685431,1111.495392,0.000000,0.955063,-0.030590,0.009846,-0.294656
1532402940237490,405.708057,1111.479635,0.000000,0.955207,-0.030564,0.009769,-0.294195
1532402940238543,405.711094,1111.477519,0.000000,0.955226,-0.030560,0.009759,-0.294133
1532402940247714,405.737550,1111.459097,0.000000,0.955394,-0.030530,0.009670,-0.293594
1532402940254844,405.758020,1111.444939,0.000000,0.955517,-0.030519,0.009606,-0.293194
1532402940261934,405.778404,1111.430814,0.000000,0.955642,-0.030524,0.009538,-0.292791
1532402940262460,405.779916,1111.429766,0.000000,0.955651,-0.030525,0.009533,-0.292761
1532402940270339,405.802490,1111.414174,0.000000,0.955786,-0.030545,0.009460,-0.292318
1532402940273047,405.810234,1111.408832,0.000000,0.955832,-0.030555,0.009437,-0.292167
1532402940277893,405.824091,1111.399270,0.000000,0.955915,-0.030571,0.009397,-0.291897
1532402940287525,405.851502,1111.380464,0.000000,0.956080,-0.030607,0.009322,-0.291353
1532402940297423,405.879386,1111.361601,0.000000,0.956257,-0.030546,0.009550,-0.290771
1532402940298030,405.881644,1111.359515,0.000000,0.956260,-0.030541,0.009568,-0.290761
1532402940299690,405.885773,1111.357281,0.000000,0.956298,-0.030528,0.009615,-0.290638
1532402940308953,405.911819,1111.339696,0.000000,0.956460,-0.030541,0.009606,-0.290104
1532402940312145,405.920768,1111.333672,0.000000,0.956515,-0.030552,0.009585,-0.289922
1532402940331444,405.974142,1111.297703,0.000000,0.956850,-0.030593,0.009462,-0.288812
1532402940347812,406.018038,1111.268043,0.000000,0.957141,-0.030592,0.009393,-0.287848
1532402940351003,406.026557,1111.262327,0.000000,0.957195,-0.030580,0.009381,-0.287670
1532402940354844,406.036830,1111.255413,0.000000,0.957262,-0.030561,0.009366,-0.287450
1532402940362460,406.057200,1111.241705,0.000000,0.957395,-0.030518,0.009341,-0.287014
1532402940370339,406.078258,1111.227587,0.000000,0.957531,-0.030464,0.009321,-0.286566
1532402940373830,406.087584,1111.221346,0.000000,0.957591,-0.030428,0.009307,-0.286368
1532402940377893,406.098438,1111.214081,0.000000,0.957661,-0.030387,0.009290,-0.286138
1532402940382543,406.110861,1111.205768,0.000000,0.957742,-0.030339,0.009271,-0.285875
1532402940383558,406.113572,1111.203953,0.000000,0.957759,-0.030329,0.009267,-0.285817
1532402940387525,406.125004,1111.196401,0.000000,0.957828,-0.030288,0.009252,-0.285592
1532402940397423,406.154510,1111.177023,0.000000,0.958000,-0.030174,0.009219,-0.285028
1532402940397565,406.154933,1111.176745,0.000000,0.958002,-0.030172,0.009219,-0.285020
1532402940404844,406.176630,1111.162497,0.000000,0.958128,-0.030089,0.009198,-0.284605
1532402940406699,406.182127,1111.158901,0.000000,0.958160,-0.030069,0.009193,-0.284502
1532402940412460,406.199188,1111.147747,0.000000,0.958256,-0.030005,0.009179,-0.284185
1532402940420339,406.222522,1111.132494,0.000000,0.958387,-0.029919,0.009159,-0.283751
1532402940427893,406.244158,1111.118343,0.000000,0.958509,-0.029829,0.009141,-0.283351
1532402940428857,406.246765,1111.116636,0.000000,0.958523,-0.029817,0.009139,-0.283304
1532402940437525,406.270213,1111.101286,0.000000,0.958653,-0.029715,0.009114,-0.282876
1532402940447423,406.296960,1111.083796,0.000000,0.958799,-0.029603,0.009089,-0.282391
1532402940447907,406.298295,1111.082906,0.000000,0.958808,-0.029594,0.009084,-0.282364
1532402940449720,406.303150,1111.079758,0.000000,0.958833,-0.029578,0.009084,-0.282281
1532402940454013,406.314719,1111.072212,0.000000,0.958895,-0.029536,0.009075,-0.282074
1532402940457159,406.323197,1111.066682,0.000000,0.958940,-0.029506,0.009069,-0.281923
1532402940481380,406.388467,1111.024268,0.000000,0.959290,-0.029328,0.009013,-0.280753
1532402940497640,406.432264,1110.995826,0.000000,0.959523,-0.029222,0.008966,-0.279966
1532402940503834,406.450580,1110.984376,0.000000,0.959641,-0.029226,0.008951,-0.279564
1532402940504844,406.453389,1110.982576,0.000000,0.959656,-0.029223,0.008947,-0.279509
1532402940512460,406.474543,1110.969083,0.000000,0.959775,-0.029205,0.008921,-0.279105
1532402940519759,406.494814,1110.956156,0.000000,0.959888,-0.029187,0.008897,-0.278718
1532402940520339,406.496425,1110.955129,0.000000,0.959897,-0.029185,0.008895,-0.278688
1532402940527893,406.517403,1110.941749,0.000000,0.960014,-0.029158,0.008873,-0.278287
1532402940529006,406.520474,1110.939799,0.000000,0.960032,-0.029154,0.008869,-0.278227
1532402940532220,406.529313,1110.934196,0.000000,0.960083,-0.029146,0.008855,-0.278053
1532402940537525,406.543897,1110.924948,0.000000,0.960167,-0.029134,0.008833,-0.277765
1532402940547423,406.571109,1110.907701,0.000000,0.960321,-0.029115,0.008797,-0.277235
1532402940547432,406.571112,1110.907681,0.000000,0.960323,-0.029115,0.008796,-0.277227
1532402940551293,406.581764,1110.900961,0.000000,0.960379,-0.029109,0.008782,-0.277035
1532402940578888,406.657606,1110.853128,0.000000,0.960790,-0.029084,0.008646,-0.275614
1532402940594766,406.700217,1110.826302,0.000000,0.961017,-0.029082,0.008549,-0.274824
1532402940597728,406.709286,1110.820609,0.000000,0.961068,-0.029076,0.008539,-0.274644
1532402940604844,406.726865,1110.809518,0.000000,0.961157,-0.029087,0.008481,-0.274334
1532402940605021,406.727333,1110.809223,0.000000,0.961159,-0.029087,0.008480,-0.274326
1532402940605383,406.728289,1110.808623,0.000000,0.961164,-0.029087,0.008478,-0.274308
1532402940612460,406.746992,1110.796898,0.000000,0.961262,-0.029092,0.008432,-0.273967
1532402940620339,406.767812,1110.783843,0.000000,0.961371,-0.029098,0.008380,-0.273587
1532402940626924,406.785103,1110.773006,0.000000,0.961459,-0.029097,0.008335,-0.273278
1532402940627893,406.787603,1110.771442,0.000000,0.961471,-0.029096,0.008328,-0.273236
1532402940637525,406.812454,1110.755898,0.000000,0.961589,-0.029114,0.008257,-0.272819
1532402940647423,406.837987,1110.739945,0.000000,0.961713,-0.029025,0.008597,-0.272381
1532402940647502,406.838196,1110.739799,0.000000,0.961712,-0.029137,0.008184,-0.272388
1532402940653924,406.854745,1110.729500,0.000000,0.961792,-0.029024,0.008635,-0.272102
1532402940654844,406.857116,1110.728021,0.000000,0.961803,-0.029027,0.008629,-0.272063
1532402940662460,406.876742,1110.715779,0.000000,0.961894,-0.029059,0.008584,-0.271740
1532402940669790,406.895671,1110.704026,0.000000,0.961982,-0.029098,0.008540,-0.271426
1532402940670339,406.897090,1110.703146,0.000000,0.961988,-0.029102,0.008536,-0.271402
1532402940677220,406.914870,1110.692118,0.000000,0.962071,-0.029152,0.008494,-0.271106
1532402940677893,406.916609,1110.691039,0.000000,0.962079,-0.029156,0.008490,-0.271077
1532402940687525,406.941956,1110.675304,0.000000,0.962196,-0.029227,0.008430,-0.270653
1532402940696958,406.967838,1110.659244,0.000000,0.962316,-0.029304,0.008379,-0.270219
1532402940697260,406.966610,1110.659969,0.000000,0.962310,-0.029299,0.008370,-0.270243
1532402940697423,406.969114,1110.658452,0.000000,0.962322,-0.029308,0.008377,-0.270198
1532402940728915,407.055165,1110.605289,0.000000,0.962720,-0.029432,0.008657,-0.268755
1532402940744820,407.097282,1110.579542,0.000000,0.962932,-0.029600,0.008583,-0.267977
1532402940747597,407.104626,1110.575047,0.000000,0.962969,-0.029634,0.008566,-0.267841
1532402940747730,407.104995,1110.574839,0.000000,0.962969,-0.029629,0.008571,-0.267842
1532402940748688,407.107534,1110.573291,0.000000,0.962981,-0.029639,0.008567,-0.267797
1532402940754844,407.123852,1110.563344,0.000000,0.963058,-0.029713,0.008550,-0.267511
1532402940762460,407.144041,1110.551040,0.000000,0.963154,-0.029806,0.008533,-0.267158
1532402940770339,407.164731,1110.538373,0.000000,0.963250,-0.029903,0.008520,-0.266801
1532402940771634,407.168114,1110.536297,0.000000,0.963266,-0.029920,0.008518,-0.266743
1532402940777893,407.184464,1110.526259,0.000000,0.963341,-0.030002,0.008505,-0.266463
1532402940787525,407.209613,1110.510832,0.000000,0.963456,-0.030117,0.008487,-0.266031
1532402940797343,407.235265,1110.495056,0.000000,0.963574,-0.030230,0.008470,-0.265592
1532402940797423,407.235421,1110.495053,0.000000,0.963575,-0.030240,0.008489,-0.265587
1532402940803951,407.252442,1110.484647,0.000000,0.963653,-0.030322,0.008494,-0.265294
1532402940813923,407.278405,1110.468825,0.000000,0.963770,-0.030448,0.008502,-0.264853
1532402940819838,407.293800,1110.459446,0.000000,0.963840,-0.030524,0.008507,-0.264592
1532402940822307,407.300226,1110.455531,0.000000,0.963869,-0.030553,0.008509,-0.264484
1532402940841376,407.351028,1110.424729,0.000000,0.964092,-0.030703,0.008520,-0.263650
1532402940847141,407.366444,1110.415392,0.000000,0.964159,-0.030757,0.008522,-0.263398
1532402940854844,407.386969,1110.403002,0.000000,0.964249,-0.030764,0.008543,-0.263068
1532402940862460,407.407274,1110.390732,0.000000,0.964338,-0.030767,0.008554,-0.262740
1532402940870339,407.428263,1110.378104,0.000000,0.964433,-0.030749,0.008564,-0.262395
1532402940877893,407.448374,1110.366018,0.000000,0.964525,-0.030701,0.008579,-0.262060
1532402940878982,407.451272,1110.364275,0.000000,0.964538,-0.030694,0.008581,-0.262011
1532402940887525,407.474404,1110.350454,0.000000,0.964646,-0.030633,0.008597,-0.261621
1532402940889879,407.480978,1110.346572,0.000000,0.964678,-0.030613,0.008602,-0.261507
1532402940894131,407.492851,1110.339561,0.000000,0.964735,-0.030570,0.008611,-0.261302
1532402940897284,407.501656,1110.334362,0.000000,0.964777,-0.030539,0.008617,-0.261149
1532402940897423,407.502044,1110.334133,0.000000,0.964779,-0.030537,0.008617,-0.261143
1532402940897432,407.500358,1110.334730,0.000000,0.964764,-0.030559,0.008617,-0.261194
1532402940904844,407.522768,1110.321899,0.000000,0.964878,-0.030462,0.008634,-0.260784
1532402940912460,407.543971,1110.309440,0.000000,0.964979,-0.030384,0.008654,-0.260417
1532402940916559,407.555374,1110.302734,0.000000,0.965034,-0.030342,0.008664,-0.260219
1532402940920339,407.565887,1110.296547,0.000000,0.965084,-0.030303,0.008674,-0.260037
1532402940927893,407.586263,1110.284591,0.000000,0.965183,-0.030219,0.008685,-0.259681
1532402940937839,407.611621,1110.269821,0.000000,0.965307,-0.030105,0.008694,-0.259230
1532402940947213,407.635499,1110.255904,0.000000,0.965424,-0.029998,0.008703,-0.258806
1532402940947423,407.636040,1110.255599,0.000000,0.965425,-0.030002,0.008700,-0.258802
1532402940954133,407.653141,1110.245652,0.000000,0.965505,-0.029938,0.008712,-0.258512
1532402940964165,407.678708,1110.230780,0.000000,0.965624,-0.029850,0.008726,-0.258077
1532402940964862,407.680484,1110.229746,0.000000,0.965632,-0.029844,0.008727,-0.258047
1532402940967334,407.686775,1110.226106,0.000000,0.965661,-0.029823,0.008729,-0.257938
1532402940987109,407.737285,1110.196857,0.000000,0.965900,-0.029680,0.008752,-0.257059
1532402940997560,407.763626,1110.181611,0.000000,0.966023,-0.029609,0.008760,-0.256605
1532402941004844,407.784458,1110.169369,0.000000,0.966129,-0.029595,0.008754,-0.256207
1532402941012460,407.804653,1110.157650,0.000000,0.966223,-0.029566,0.008753,-0.255856
1532402941020339,407.825542,1110.145531,0.000000,0.966320,-0.029536,0.008751,-0.255493
1532402941027893,407.845354,1110.134090,0.000000,0.966411,-0.029507,0.008748,-0.255152
1532402941029011,407.848220,1110.132451,0.000000,0.966424,-0.029502,0.008747,-0.255104
1532402941034031,407.861092,1110.125092,0.000000,0.966482,-0.029484,0.008742,-0.254886
1532402941037525,407.870049,1110.119970,0.000000,0.966522,-0.029472,0.008739,-0.254734
1532402941039226,407.874409,1110.117477,0.000000,0.966542,-0.029466,0.008736,-0.254661
1532402941042330,407.882365,1110.112928,0.000000,0.966578,-0.029452,0.008727,-0.254526
1532402941047319,407.895150,1110.105617,0.000000,0.966635,-0.029438,0.008728,-0.254310
1532402941047423,407.895403,1110.105481,0.000000,0.966635,-0.029430,0.008713,-0.254311
1532402941062230,407.933256,1110.083892,0.000000,0.966797,-0.029375,0.008656,-0.253702
1532402941097098,408.022447,1110.033247,0.000000,0.967168,-0.029181,0.008415,-0.252315
1532402941104063,408.040978,1110.023455,0.000000,0.967252,-0.029140,0.008354,-0.252002
1532402941104844,408.043004,1110.022335,0.000000,0.967261,-0.029135,0.008347,-0.251969
1532402941109224,408.054350,1110.016079,0.000000,0.967307,-0.029109,0.008305,-0.251794
1532402941109939,408.056203,1110.015058,0.000000,0.967315,-0.029105,0.008299,-0.251765
1532402941112377,408.062518,1110.011576,0.000000,0.967341,-0.029090,0.008276,-0.251668
1532402941112460,408.062733,1110.011458,0.000000,0.967342,-0.029089,0.008275,-0.251665
1532402941120339,408.083144,1110.000205,0.000000,0.967426,-0.029042,0.008201,-0.251349
1532402941127893,408.102790,1109.989291,0.000000,0.967502,-0.028987,0.008123,-0.251063
1532402941131982,408.113480,1109.983295,0.000000,0.967541,-0.028951,0.008077,-0.250920
1532402941137525,408.127970,1109.975167,0.000000,0.967593,-0.028901,0.008014,-0.250727
1532402941147372,408.153707,1109.960732,0.000000,0.967686,-0.028813,0.007902,-0.250383
1532402941147423,408.153822,1109.960674,0.000000,0.967685,-0.028806,0.007887,-0.250386
1532402941154844,408.173154,1109.949850,0.000000,0.967751,-0.028734,0.007785,-0.250142
1532402941162460,408.192991,1109.938739,0.000000,0.967819,-0.028659,0.007676,-0.249891
1532402941170339,408.213502,1109.927296,0.000000,0.967891,-0.028583,0.007561,-0.249626
1532402941177893,408.233157,1109.916340,0.000000,0.967960,-0.028523,0.007448,-0.249369
1532402941179056,408.236182,1109.914652,0.000000,0.967970,-0.028514,0.007431,-0.249329
1532402941179986,408.238601,1109.913303,0.000000,0.967979,-0.028507,0.007417,-0.249298
1532402941184241,408.249668,1109.907128,0.000000,0.968018,-0.028472,0.007356,-0.249153
1532402941187353,408.257335,1109.902912,0.000000,0.968047,-0.028447,0.007312,-0.249042
1532402941187525,408.257756,1109.902681,0.000000,0.968049,-0.028445,0.007309,-0.249036
1532402941197166,408.283270,1109.888358,0.000000,0.968135,-0.028366,0.007173,-0.248713
1532402941197423,408.281984,1109.889382,0.000000,0.968146,-0.028290,0.007539,-0.248670
1532402941207158,408.305829,1109.876304,0.000000,0.968239,-0.028209,0.007547,-0.248314
1532402941247482,408.404703,1109.822346,0.000000,0.968639,-0.028048,0.007026,-0.246783
1532402941254138,408.421573,1109.813029,0.000000,0.968715,-0.027929,0.007465,-0.246488
1532402941254317,408.422022,1109.812782,0.000000,0.968717,-0.027929,0.007464,-0.246480
1532402941254844,408.423344,1109.812055,0.000000,0.968722,-0.027928,0.007459,-0.246459
1532402941255058,408.423880,1109.811760,0.000000,0.968724,-0.027928,0.007457,-0.246450
1532402941257367,408.429672,1109.808576,0.000000,0.968749,-0.027925,0.007436,-0.246355
1532402941262460,408.442447,1109.801551,0.000000,0.968803,-0.027919,0.007393,-0.246145
1532402941270339,408.462188,1109.790733,0.000000,0.968888,-0.027911,0.007327,-0.245811
1532402941276763,408.478270,1109.781928,0.000000,0.968959,-0.027902,0.007276,-0.245534
1532402941277893,408.481098,1109.780379,0.000000,0.968971,-0.027901,0.007267,-0.245485
1532402941287525,408.504640,1109.767496,0.000000,0.969074,-0.027882,0.007196,-0.245083
1532402941297218,408.529446,1109.753867,0.000000,0.969184,-0.027861,0.007125,-0.244653
1532402941297423,408.527634,1109.754943,0.000000,0.969173,-0.027859,0.007134,-0.244697
1532402941329196,408.602338,1109.714315,0.000000,0.969502,-0.027652,0.007397,-0.243406
1532402941329388,408.602827,1109.714051,0.000000,0.969504,-0.027652,0.007396,-0.243397
1532402941329663,408.603528,1109.713674,0.000000,0.969508,-0.027651,0.007394,-0.243384
1532402941332481,408.610711,1109.709807,0.000000,0.969541,-0.027642,0.007378,-0.243251
1532402941347545,408.649081,1109.689138,0.000000,0.969721,-0.027595,0.007293,-0.242540
1532402941352054,408.660551,1109.682991,0.000000,0.969773,-0.027549,0.007261,-0.242339
1532402941354844,408.667650,1109.679178,0.000000,0.969806,-0.027530,0.007244,-0.242212
1532402941362460,408.687029,1109.668773,0.000000,0.969894,-0.027478,0.007197,-0.241865
1532402941370339,408.707065,1109.658051,0.000000,0.969984,-0.027421,0.007148,-0.241510
1532402941377893,408.726268,1109.647791,0.000000,0.970071,-0.027357,0.007090,-0.241171
1532402941387525,408.750990,1109.634583,0.000000,0.970180,-0.027276,0.007023,-0.240743
1532402941397329,408.775677,1109.621395,0.000000,0.970293,-0.027201,0.006957,-0.240299
1532402941397423,408.777252,1109.620555,0.000000,0.970289,-0.027200,0.006957,-0.240315
1532402941399313,408.782267,1109.617877,0.000000,0.970310,-0.027185,0.006945,-0.240233
1532402941400109,408.784379,1109.616749,0.000000,0.970318,-0.027179,0.006940,-0.240199
1532402941404844,408.796942,1109.610040,0.000000,0.970370,-0.027151,0.006909,-0.239994
1532402941405964,408.799903,1109.608463,0.000000,0.970382,-0.027144,0.006902,-0.239948
1532402941407642,408.804333,1109.606107,0.000000,0.970399,-0.027134,0.006892,-0.239879
1532402941412460,408.817055,1109.599340,0.000000,0.970449,-0.027106,0.006862,-0.239682
